片名,总票房,导演,主演,上映时间,片长,制作国家,类型,评分(豆瓣电影)
引爆者,"49735100
"
地球：神奇的一天,"47349000
"
常在你左右,"46349300
"
猪猪侠之英雄猪少年,"44900000
"
喵星人,"44105800
"
声之形,"44086899
"
魔弦传说,"43450000
"
冰雪大作战 （中）,"43170000
"
冰雪大作战,"43170000
"
大耳朵图图之美食狂想曲,"42958700
"
乐高蝙蝠侠大电影,"42120000
"
大闹天宫,"41755000
"
李雷和韩梅梅,"40500000
"
钢铁飞龙之再见奥特曼,"40323100
"
毒。诫,"38830000
"
了不起的菲丽西,"38760000
"
鲨海,"38363300
"
有完没完,"37300000
"
至暗时刻,"36964200
"
重返·狼群,"32760000
"
黑白迷宫,"32715600
"
英雄本色,"32263600
"
玩偶奇兵,"31409899
"
麻烦家族,"31300000
"
青禾男高,"30210000
"
阿唐奇遇,"30080600
"
烽火芳菲,"29239100
"
超凡战队,"29000000
"
最终幻想15：王者之剑,"28730000
"
吃吃的爱,"27230000
"
暴雪将至,"26876400
"
三只小猪2,"26662100
"
二次初恋,"25943700
"
忠爱无言,"25440000
"
精灵宝可梦：波尔凯尼恩与机巧的玛机雅娜,"25327500
"
完美有多美,"24686400
"
血狼犬,"24590000
"
天生不对,"24053400
"
嘉年华,"21996300
"
托马斯大电影之了不起的比赛,"21191600
"
恐袭波士顿,"20816500
"
世纪战元,"20120000
"
阿飞正传,"19566200
"
相爱相亲,"18064800
"
相声大电影之我要幸福,"17747300
"
极致追击,"17357300
"
美好的意外,"17240000
"
守信少年,"17093400
"
天空之眼,"17060000
"
雄狮,"16930000
"
健忘村,"15950000
"
抢红,"15880000
"
豆福传,"15722000
"
我的爸爸是国王,"15583100
"
三只小猪与功夫潘达,"15500000
"
缉枪,"15250000
"
神秘家族,"14880000
"
天才捕手,"14650000
"
当怪物来敲门,"14350000
"
维京：王者之战,"13985500
"
深夜食堂2,"13674900
"
与君相恋100次,"13430000
"
上海王,"13410000
"
情遇曼哈顿,"13351400
"
提着心吊着胆,"13170000
"
临时演员,"12720000
"
小猫巴克里,"12043500
"
兄弟，别闹！,"11985000
"
玩命直播,"11900000
"
六年，六天,"11435300
"
灵狼传奇,"11390000
"
你若安好,"11255200
"
怨灵2,"11208000
"
中国推销员,"11036400
"
咕噜咕噜美人鱼2,"10510400
"
捍卫者,"10201800
"
美容针,"10100600
"
推理笔记,"10097600
"
仙球大战,"9770000
"
回到火星,"9425900
"
夏天十九岁的肖像,"9250000
"
一念无明,"9240000
"
绿野仙踪之奥兹国奇幻之旅,"8966400
"
勇往直前,"8940000
"
我是马布里,"8802200
"
那一场呼啸而过的青春,"8620300
"
时间去哪儿了,"8284700
"
海边的曼彻斯特,"8045599
"
异兽来袭,"7930000
"
秘果,"7880000
"
不成问题的问题,"7644700
"
会痛的十七岁,"7548400
"
不期而遇,"7093000
"
玛格丽特的春天,"7000000
"
一路绽放,"6960000
"
迷失Z城,"6880000
"
失业生,"6009000
"
笔仙咒怨,"5716600
"
和田玉传奇,"5485000
"
假如王子睡着了,"5412300
"
单身日记：好孕来袭,"4970000
"
疯狂特警队,"4887100
"
圣诞奇妙公司,"4832200
"
借眼,"4690000
"
通灵姐妹,"4560000
"
胡杨的夏天,"4551700
"
怪物岛,"4548800
"
指甲刀人魔,"4460000
"
S的秘密,"4380000
"
窦娥奇冤,"4290000
"
垫底联盟,"4272800
"
八月,"4100000
"
刺杀盖世太保,"3873900
"
惊天解密,"3836200
"
诡域新娘,"3686400
"
夜色撩人,"3600000
"
青春逗,"3588800
"
深宫怨灵,"3555400
"
夺金四贱客,"3442300
"
一万公里的约定,"3330000
"
蝴蝶公墓,"3281500
"
大象林旺之一炮成名,"3260700
"
20:16,"3230000
"
双面劫匪,"3229900
"
点五步,"3210000
"
皮绳上的魂,"3154500
"
碟仙之毕业照,"3050000
"
碟仙前传,"3050000
"
超能龙骑侠,"2990000
"
我的诗篇,"2980000
"
一路逆风,"2940000
"
小情书,"2850000
"
七月半3：灵触第七感,"2791300
"
恐怖电影院2,"2596800
"
怨灵宿舍之白纸女生,"2580000
"
银河守卫队,"2470000
"
恐怖毕业照2,"2379500
"
火力全开,"2365600
"
撞邪31号,"2340000
"
以爱为名,"2330000
"
纯洁心灵之逐梦演艺圈,"2321000
"
你在哪,"2316000
"
真假森林王,"2316000
"
理查大冒险,"2309100
"
午夜惊魂路,"2290000
"
因为爱情,"2223700
"
六人晚餐,"2130000
"
初恋日记,"2118600
"
夜半凶铃,"2110600
"
心惊胆战,"2070000
"
老兽,"2045100
"
天梯：蔡国强的艺术,"2024800
"
冒牌监护人之寻宝闹翻天,"1948100
"
金珠玛米,"1894300
"
冯梦龙传奇,"1881399
"
老海的新生活,"1853600
"
女人永远是对的,"1830000
"
摇摇晃晃的人间,"1801600
"
坑爹游戏,"1706800
"
诡异酒楼,"1560000
"
画室惊魂,"1523200
"
29+1,"1420000
"
血伞凶灵,"1420000
"
功夫小兔侠,"1330000
"
52赫兹，我爱你,"1290000
"
我是谁的宝贝,"1248300
"
末日重启,"1103400
"
怨灵宿舍之人偶老师,"1100000
"
诡井,"996300
"
空难余波,"964599
"
谁是球王,"925400
"
一路向爱,"921800
"
惊门,"880000
"
光影之战,"857300
"
云上石头城,"833500
"
炸裂青春,"828100
"
内心引力,"820000
"
惊魂七夜,"795800
"
胖女不愁嫁,"741200
"
北平以北,"730600
"
麻辣学院,"720000
"
天堂的音符,"652900
"
泡菜,"647000
"
夜闯寡妇村,"570000
"
惊悚小说,"550000
"
南哥,"548700
"
蜜月计划,"545800
"
蛋计划,"530000
"
乡关何处,"520000
"
爱情冻住了,"480000
"
识色，幸也,"472299
"
绝技情缘之艺魂,"456500
"
锁里,"441599
"
灿烂这一刻,"439000
"
钟馗传奇之岁寒三友,"390000
"
斗魂之熊孩子,"380000
"
我只认识你,"369600
"
纹身师,"355200
"
艺术也疯狂,"350000
"
我心雀跃,"350000
"
来自月亮的我,"340000
"
大脚印,"320000
"
让爱活下去,"314600
"
领袖1935,"310000
"
悔恨,"291200
"
娘子军传奇,"283800
"
情比山高,"281800
"
难忘的岁月,"278800
"
北纬二十八度,"276900
"
麦豆的夏天,"266900
"
老师也疯狂,"260000
"
猪太狼的夏天,"253600
"
童话先生,"251100
"
此情此刻,"250000
"
漂洋过海来爱你,"240000
"
海鹰战警,"230000
"
放学后,"230000
"
十七岁的雨季,"220000
"
请勿靠近,"193500
"
宝贝特攻,"188200
"
大魔法师孟兜兜,"180000
"
追击,"166700
"
荒野加油站,"161700
"
旋风女队,"151800
"
战刀屠狼,"150000
"
小阴谋大爱情,"140000
"
遗忘空间,"139700
"
我的妈呀,"138900
"
疯狂旅程,"135000
"
铁血残阳：在刺刀和藩篱下,"133000
"
逃离现场,"129800
"
失恋399年,"120000
"
我们停战吧,"120000
"
宝贝，再爱我一次,"120000
"
真爱禁区,"117100
"
爱情邮局,"114100
"
母亲的肖像,"107200
"
我们全家不太熟,"96300
"
双手洪拳,"95300
"
神灵寨,"92300
"
玩命大师,"90300
"
侗族大歌,"90300
"
了不起的小家伙们,"90300
"
黑白照相馆,"90000
"
清风亭,"85300
"
守边人,"84300
"
谜证,"84300
"
鸡飞狗跳,"78400
"
星期8,"78400
"
初恋时光,"76300
"
迷情N小时,"75300
"
女巫斗恶龙,"74400
"
魔都爱之十二星座,"74300
"
顺德人家之合家欢,"73400
"
大爱无言,"69500
"
杜丽娘,"67500
"
六月与弓箭,"67000
"
海角有个五店市,"65000
"
再见时光,"60000
"
小茜当家,"60000
"
墨玉太极,"48600
"
魔力果乐岛之拯救行动,"48600
"
一江春水向东流,"47600
"
租婚男女,"44700
"
邹碧华,"43700
"
水晶争夺战,"42699
"
大秦直道,"40700
"
逆路,"40000
"
缺失的爱,"40000
"
牧野传奇,"34000
"
阿婆的槟榔,"31800
"
爱情开始的地方之遇见,"30000
"
走出尘埃,"30000
"
我的小个爸爸,"29800
"
请爱我的女朋友,"26800
"
赶牲灵,"18900
"
男人四十,"17900
"
你往哪里跑,"16900
"
一家两口,"16900
"
逆生·致亲爱的小孩,"13899
"
家园,"12900
"
这一刻，我要世界看见,"10900
"
爱廉说,"10900
"
不败雄心,"10000
"
肥伊不容易,"9923
"
大熊猫传奇,"9923
"
卡门,"9923
"
我的村民我的村,"9915
"
海阔天空,"6582
"
黎明之前,"6243
"
阮玲玉,"5609
"
阿郎的故事,"4993
"
小满的故事之青涩年华,"4000
"
天鹅湖,"3604
"
恋,"2447
"
原罪的羔羊,"0
"
片甲不留,"0
"
北纬30度之爱,"0
"
凤凰街风雨,"0
"
不败雄心,"10000
"
肥伊不容易,"9923
"
大熊猫传奇,"9923
"
卡门,"9923
"
我的村民我的村,"9915
"
海阔天空,"6582
"
黎明之前,"6243
"
阮玲玉,"5609
"
阿郎的故事,"4993
"
小满的故事之青涩年华,"4000
"
天鹅湖,"3604
"
恋,"2447
"
原罪的羔羊,"0
"
片甲不留,"0
"
北纬30度之爱,"0
"
凤凰街风雨,"0
"
红海行动,"36220000000
"
唐人街探案2,"33710000000
"
我不是药神,"30750000000
"
西虹市首富,"25270000000
"
复仇者联盟3：无限战争,"23700000000
"
捉妖记2,"22190000000
"
海王,"19970000000
"
毒液：致命守护者,"18560000000
"
侏罗纪世界2,"16820000000
"
头号玩家,"13850000000
"
后来的我们,"13500000000
"
一出好戏,"13440000000
"
无双,"12630000000
"
碟中谍6：全面瓦解,"12340000000
"
巨齿鲨,"10430000000
"
狂暴巨兽,"9940000000
"
超时空同居,"8910000000
"
蚁人2：黄蜂女现身,"8250000000
"
无名之辈,"7880000000
"
无问西东,"7470000000
"
神秘巨星,"7390000000
"
西游记女儿国,"7200000000
"
摩天营救,"6640000000
"
黑豹,"6560000000
"
来电狂响,"6350000000
"
环太平洋：雷霆再起,"6270000000
"
影,"6230000000
"
狄仁杰之四大天王,"6010000000
"
熊出没之变形记,"6000000000
"
李茶的姑妈,"5990000000
"
邪不压正,"5770000000
"
爱情公寓,"5500000000
"
动物世界,"5050000000
"
古墓丽影：源起之战,"4930000000
"
勇敢者游戏：决战丛林,"4870000000
"
厉害了，我的国,"4760000000
"
反贪风暴3,"4390000000
"
蜘蛛侠：平行宇宙,"4230000000
"
神奇动物：格林德沃之罪,"3950000000
"
“大”人物,"3760000000
"
快把我哥带走,"3720000000
"
幕后玩家,"3550000000
"
悲伤逆流成河,"3530000000
"
超人总动员2,"3510000000
"
黄金兄弟,"3150000000
"
移动迷宫3：死亡解药,"3120000000
"
找到你,"2830000000
"
小萝莉的猴神大叔,"2820000000
"
地球最后的夜晚,"2790000000
"
无敌破坏王2：大闹互联网,"2690000000
"
星球大战8：最后的绝地武士,"2650000000
"
胖子行动队,"2580000000
"
南极之恋,"2310000000
"
精灵旅社3：疯狂假期,"2210000000
"
寂静之地,"2180000000
"
铁血战士,"2140000000
"
起跑线,"2080000000
"
哆啦A梦：大雄的金银岛,"2060000000
"
猛虫过江,"2009999999
"
奇迹男孩,"1900000000
"
龙猫,"1710000000
"
憨豆特工3,"1710000000
"
公牛历险记,"1700000000
"
祖宗十九代,"1680000000
"
比得兔,"1670000000
"
新大头儿子和小头爸爸3：俄罗斯奇遇记,"1570000000
"
欧洲攻略,"1520000000
"
云南虫谷,"1490000000
"
嗝嗝老师,"1480000000
"
大师兄,"1450000000
"
叶问外传：张天志,"1300000000
"
新乌龙院之笑闹江湖,"1290000000
"
名侦探柯南：零的执行人,"1260000000
"
天气预爆,"1220000000
"
阿尔法：狼伴归途,"1130000000
"
胡桃夹子和四个王国,"1110000000
"
风语咒,"1110000000
"
21克拉,"1090000000
"
游侠索罗：星球大战外传,"1050000000
"
水形物语,"1040000000
"
神秘世界历险记4,"1030000000
"
幸福马上来,"1000000000
"
马戏之王,"1000000000
"
浴血广昌,"97752500
"
小偷家族,"95935600
"
飓风奇劫,"94264500
"
厕所英雄,"93688000
"
金蝉脱壳2,"90503700
"
昨日青空,"83164700
"
你好，之华,"79381000
"
武林怪兽,"78875000
"
巴霍巴利王2：终结,"76147100
"
阿凡提之奇缘历险,"76057800
"
雪怪大冒险,"74377800
"
冰雪女王3：火与冰,"73619700
"
潜艇总动员：海底两万里,"72153100
"
泄密者,"70175500
"
江湖儿女,"69398400
"
龙虾刑警,"68198800
"
印度合伙人,"66961400
"
神奇马戏团之动物饼干,"65482900
"
湮灭,"65466000
"
三块广告牌,"64426100
"
闺蜜2,"63655100
"
英雄本色2018,"62434500
"
印度暴徒,"61407500
"
我的间谍前男友,"61112800
"
忌日快乐,"60718800
"
新灰姑娘,"59661000
"
暴裂无声,"53730100
"
完美陌生人,"52951100
"
流浪猫鲍勃,"52482700
"
深海越狱,"50791899
"
狗十三,"50748200
"
遇见你真好,"50552700
"
断片之险途夺宝,"49879000
"
阿修罗,"49407600
"
谜巢,"48994799
"
镰仓物语,"48033300
"
爸，我一定行的,"46676800
"
小马宝莉大电影,"46241899
"
潜艇总动员之时光宝盒,"46154900
"
通勤营救,"44994900
"
犬之岛,"43143200
"
卧底巨星,"38851500
"
妈妈咪鸭,"38557800
"
战神纪,"37740100
"
大闹西游,"37523800
"
我是你妈,"36417400
"
苏丹,"35835900
"
冰雪女王2：冬日魔咒,"35390400
"
脱单告急,"34673900
"
低压槽：欲望之城,"34510200
"
冰封侠:时空行者,"34137000
"
的士速递5,"30950800
"
网络谜踪,"30215500
"
老爸102岁,"29935700
"
奇葩朵朵,"29889100
"
浪矢解忧杂货店,"28483000
"
恐龙王,"28394699
"
传奇的诞生,"28006700
"
金龟子,"27127000
"
加勒比海盗,"26875500
"
照相师,"26467600
"
绿毛怪格林奇,"26212600
"
大路朝天,"25982399
"
第七个小矮人,"25262000
"
宝贝儿,"24534600
"
龙在哪里？,"24385800
"
坏爸爸,"24160500
"
虎胆追凶,"22193800
"
猫与桃花源,"21632100
"
青年马克思,"20613000
"
魔镜奇缘2,"20436400
"
玛丽与魔女之花,"20341200
"
中国合伙人2,"20152600
"
泡芙小姐,"19194100
"
滴答屋,"18872600
"
天渠,"18362500
"
恋爱回旋,"18345600
"
功夫联盟,"17807800
"
中国蓝盔,"17707600
"
我说的都是真的,"17673900
"
深海历险记,"17430700
"
奎迪：英雄再起,"16976300
"
花滑女王,"16970300
"
太空救援,"16684500
"
大坏狐狸的故事,"15931400
"
汪星卧底,"14812100
"
昼颜,"14182000
"
超能泰坦,"14157100
"
亡命救赎,"14074800
"
古剑奇谭之流月昭明,"13952700
"
为你写诗,"12691500
"
李保国,"12497000
"
道高一丈,"11967100
"
摘金奇缘,"11322100
"
生存家族,"11300300
"
信仰者,"11295400
"
惊涛飓浪,"10999600
"
金钱世界,"10977800
"
四个春天,"10476800
"
狗狗的疯狂假期,"10405600
"
淘气大侦探,"10231600
"
春天的马拉松,"10043100
"
天慕,"9954800
"
说走就走之不说再见,"9763200
"
藏北秘岭-重返无人区,"9698700
"
阿里巴巴三根金发,"9665000
"
24小时：末路重生,"9663000
"
萌犬好声音,"9627300
"
解码游戏,"9615400
"
龟兔大作战,"8890000
"
最后一公里,"8855300
"
小悟空,"8729300
"
虎皮萌企鹅,"8595300
"
我的宠物恐龙,"8501000
"
美食大冒险之英雄烩,"8260900
"
脱皮爸爸,"7899700
"
未择之路,"7382700
"
又是一年三月三,"7267600
"
玛雅蜜蜂历险记,"6802200
"
远去的牧歌,"6725800
"
黑子的篮球·终极一战,"6692100
"
香港大营救,"6633500
"
战犬瑞克斯,"6591799
"
李宗伟：败者为王,"6540200
"
小公主艾薇拉与神秘王国,"6529299
"
爱在记忆消逝前,"6500599
"
邓小平1928,"5982600
"
最后一球,"5969000
"
麦兵兵之夺宝联“萌”,"5913099
"
帝企鹅日记2：召唤,"5848600
"
人怕出名猪怕壮,"5841700
"
出山记,"5792100
"
迷镇凶案,"5629299
"
文朝荣,"5321700
"
警车联盟,"5231400
"
克隆人,"5226400
"
您一定不要错过,"5210599
"
黄大年,"5164900
"
两只小猪之勇闯神秘岛,"5046800
"
生活万岁,"4851400
"
吃货宇宙,"4774900
"
那些女人,"4773000
"
第三度嫌疑人,"4483200
"
毕业作品,"4436600
"
念念手纪,"4432600
"
国礼,"4371100
"
给19岁的我自己,"4315500
"
大寒,"4274800
"
李学生,"4191500
"
妈妈咪呀2,"4116100
"
黑暗迷宫,"4056500
"
暗夜良人,"3982100
"
西北风云,"3963200
"
神探狗笨吉,"3872000
"
寻找罗麦,"3818399
"
嘻哈英熊,"3788600
"
S4侠降魔记,"3595100
"
你美丽了我的人生,"3587200
"
无敌原始人,"3508800
"
冷恋时代,"3327200
"
午夜幽灵,"3305400
"
爱的帕斯卡,"3253800
"
二十岁,"3169400
"
午夜整容室,"3146600
"
尖叫直播,"3042400
"
跨越8年的新娘,"3017600
"
超时空大冒险,"2833000
"
肆式青春,"2786400
"
爱猫之城,"2776500
"
灵魂契约,"2687100
"
我们的青春岁月,"2563100
"
大世界,"2544300
"
路过未来,"2494600
"
暹罗决：九神战甲,"2469800
"
恐怖浴室,"2457900
"
我的冤家是条狗,"2359700
"
阿拉姜色,"2344800
"
男生宿舍,"2330900
"
莫斯科陷落,"2286300
"
瞳灵公馆,"2265400
"
午夜十二点,"2245600
"
黑暗深处之惊魂夜,"2226700
"
恐怖快递,"2222800
"
两个俏公主,"2219800
"
美丽童年,"2207900
"
绝命时钟2:22,"2133400
"
米花之味,"2115600
"
暮光巴黎,"2069900
"
营救汪星人,"2033400
"
午夜废墟,"2024300
"
第一夫人,"2016399
"
时空偷渡少女,"2006399
"
惊慌失色之诡寓,"1950900
"
玲珑井,"1948899
"
兄弟班,"1864300
"
亲爱的，我要和别人结婚了,"1797100
"
让我怎么相信你,"1782200
"
凌晨两点半,"1781200
"
西小河的夏天,"1765300
"
足球王者,"1742500
"
追鹰日记,"1737500
"
闽宁镇,"1715700
"
小狗奶瓶,"1575500
"
勇敢往事,"1536100
"
哥斯拉：怪兽行星,"1514300
"
古墓兽影,"1501399
"
宇宙有爱浪漫同游,"1489400
"
热土,"1454700
"
冒牌搭档,"1447800
"
超大号美人,"1442800
"
黄金花,"1414000
"
毛骨悚然之红衣男孩,"1406100
"
细思极恐,"1399100
"
一个人的课堂,"1371399
"
命运速递,"1354500
"
八仙,"1335600
"
开学悸,"1313800
"
荒城纪,"1282100
"
灵魂当铺之时间典当,"1261200
"
大三儿,"1252300
"
飞鸟历险记,"1247300
"
伊阿索密码,"1234400
"
因果启示录,"1222500
"
监狱犬计划,"1216600
"
一百年很长吗,"1212600
"
曹操与杨修 ,"1189800
"
夺命来电,"1170900
"
非洲遇见你,"1096500
"
三国杀·幻,"1042500
"
蓝色金鱼,"1010200
"
奇怪的袜子精灵,"1005200
"
我要去远方,"981400
"
无眸之杀,"967500
"
尼斯：疯狂的心,"962500
"
禹神传之寻找神力,"950600
"
泡菜爱上小龙虾,"907000
"
最后的棒棒,"899000
"
村戏,"886100
"
海龙屯,"811700
"
红高粱,"797800
"
张艺谋和他的“影” ,"781900
"
一纸婚约,"752200
"
萌学园：寻找盘古,"737300
"
凤凰城遗忘录,"726400
"
姽婳,"717400
"
北方一片苍茫,"686700
"
理想之路,"683700
"
快乐星球之三十六号,"658900
"
忠犬大营救,"650900
"
美丽战争,"650000
"
吻隐者,"637100
"
地层深处,"588400
"
冥王星时刻,"570600
"
清水里的刀子,"569600
"
草戒指,"531900
"
极品师徒,"520000
"
正正的世界,"517000
"
七号公馆,"517000
"
神奇马戏团,"504099
"
冰封迷案,"501100
"
盲·道,"479300
"
咖啡风暴,"470500
"
家,"470400
"
天下第一镖局,"462400
"
血十三,"454500
"
进击的男孩,"450500
"
青春不留白,"444600
"
出·路,"441599
"
中邪,"429700
"
哈姆雷特,"420700
"
破梦游戏,"418800
"
有五个姐姐的我就注定要单身了啊,"409799
"
敦煌不了情,"398900
"
我来自纽约,"393900
"
摇滚小子,"384000
"
破门,"378100
"
旅行吧！井底之蛙,"370100
"
奇幻梦之旅,"358200
"
柳毅奇缘,"346900
"
天佑之爱,"345900
"
无迹可寻,"322500
"
时空终点,"320500
"
我的影子在奔跑,"316500
"
大唐风云2,"311300
"
中学时代,"305600
"
皮鞋,"287800
"
天籁梦想,"285800
"
梦境之源,"272900
"
大雪冬至,"268900
"
红盾先锋,"262000
"
疯狂熊孩子,"259000
"
致命夺宝,"251100
"
马兰花开,"247100
"
策反,"244100
"
在天堂等我,"243100
"
破天荒,"241100
"
爱不可及,"235200
"
我的渡口,"229200
"
余额不足,"229200
"
夜魔奇案,"218299
"
大导归来,"216300
"
左滩,"212100
"
三伏天,"210400
"
三界,"196500
"
玩命,"191500
"
锁,"189500
"
天下父母,"185600
"
求求你爱上我,"185600
"
台仙魔咒,"184600
"
八只鸡,"184600
"
沿海出发,"181600
"
我是检察官,"176600
"
淡蓝琥珀,"175600
"
铁甲战神,"165700
"
壹号别墅,"163700
"
云上日出,"162700
"
向阳的日子,"162700
"
地下凶猛,"161700
"
自行车与旧电钢,"160799
"
毕业旅行笑翻天,"158800
"
燃烧的影像,"149800
"
五度空间,"145900
"
片警宝音,"137900
"
守望一生,"135900
"
哆啦A梦：大雄的日本诞生,"135000
"
天刃,"131900
"
凤凰花开,"125000
"
黑蝴蝶,"123000
"
奶奶的家,"119100
"
第十二夜,"116100
"
落绕,"116100
"
爱在归来那一天,"114100
"
擒贼先擒王,"110100
"
怒放的花儿,"107200
"
请你记住我,"104200
"
十七后 与青春化敌为友,"102100
"
疯狂的麻将,"98200
"
梭哈人生,"94300
"
大烟炮！一千八！,"91300
"
火魔高跟鞋,"91300
"
时间暗局,"85300
"
记忆折叠,"83400
"
格桑花开的时候,"83300
"
33号公路,"82400
"
翻滚吧姐妹,"77300
"
丢心,"76400
"
爱情的单程列车,"75400
"
疯狂暑期之哈喽怪物,"71400
"
爱在日落黄昏时,"67500
"
爱在黎明破晓前,"67500
"
一个人的江湖,"63500
"
来日方长,"61500
"
天梦,"60500
"
轻轻握住你的手,"59500
"
阿姆雷,"58500
"
老无所依,"57600
"
旗袍先生,"55599
"
冰血暴,"55599
"
青春24秒,"54600
"
同名男子,"53600
"
红旗漫卷西风,"52600
"
面向群众,"52600
"
走出西柏坡,"52600
"
萌宠入殓师,"49600
"
心灵捕手,"46600
"
本杰明·巴顿奇事,"41700
"
只想好好和你在一起,"40700
"
芒刺,"39700
"
超萌特攻,"35700
"
杨梅洲,"34700
"
神谕通天,"34700
"
最萌警探,"33700
"
追宝狂想曲,"33700
"
羊之树,"33700
"
爱是永恒,"32700
"
他是一只狗,"31800
"
党员登记表,"31800
"
别让爱情走弯路,"31800
"
醉佳导演,"31800
"
盯上小偷的贼,"30800
"
HURRY GO ROUND,"27799
"
找爱之旅,"26800
"
热血时代,"25800
"
我有钱啦,"24800
"
天使的声音,"24800
"
幸福的拉扎罗,"22799
"
海街日记,"22799
"
桃花扇,"22799
"
女理发师,"22799
"
河间圣手,"22799
"
莫名我就喜欢你,"22799
"
亚历山大·麦昆：浮生如秀,"21800
"
D5—五个侦探,"21800
"
闺蜜的战争,"21800
"
四百击,"21800
"
无人知晓,"21800
"
冷战 ,"20800
"
步履不停,"20800
"
二师兄来了,"20800
"
南海十三郎,"19800
"
冒牌恋人,"19800
"
迷失的彩虹 古坠归来,"19800
"
假装不正经,"18900
"
童年童月,"18900
"
幕末太阳传,"18900
"
我想和你们在一起,"18900
"
爱在湘西,"17900
"
影像之书,"17800
"
倩女幽魂,"16900
"
出山,"16900
"
铁臂双雄,"15900
"
烧肉龙,"14900
"
过往的梦,"13899
"
寄生夙愿,"12900
"
可爱的中国,"12900
"
橘子酱男孩,"12900
"
恋恋仙缘,"12900
"
童年的许诺,"12900
"
疯狂这一年,"12900
"
雪·葬,"12900
"
左手右手,"11900
"
不一样的焰火,"11900
"
缉毒,"11900
"
冰与雨声,"11900
"
梦想者联盟,"10900
"
摄影机不要停！,"10900
"
编舟记,"10900
"
小家伙,"10900
"
小兵张嘎,"10900
"
裘力斯·恺撒,"10900
"
那年，我还没长大,"10900
"
吉赛尔,"10900
"
下一站，天国,"9923
"
疯狂的公牛,"6572
"
过境,"6344
"
名将之后,"4896
"
情探,"3902
"
童年的许诺,"12900
"
疯狂这一年,"12900
"
雪·葬,"12900
"
左手右手,"11900
"
不一样的焰火,"11900
"
缉毒,"11900
"
冰与雨声,"11900
"
梦想者联盟,"10900
"
摄影机不要停！,"10900
"
编舟记,"10900
"
小家伙,"10900
"
小兵张嘎,"10900
"
裘力斯·恺撒,"10900
"
那年，我还没长大,"10900
"
吉赛尔,"10900
"
下一站，天国,"9923
"
疯狂的公牛,"6572
"
过境,"6344
"
名将之后,"4896
"
情探,"3902
"
哪吒之魔童降世,"49340000000
"
流浪地球,"46180000000
"
复仇者联盟4：终局之战,"42050000000
"
我和我的祖国,"31460000000
"
中国机长,"28840000000
"
疯狂的外星人,"21830000000
"
飞驰人生,"17030000000
"
烈火英雄,"16760000000
"
少年的你,"15320000000
"
速度与激情：特别行动,"14180000000
"
蜘蛛侠：英雄远征,"14010000000
"
扫毒2天地对决,"12850000000
"
误杀,"11970000000
"
叶问4,"11720000000
"
大黄蜂,"11380000000
"
攀登者,"10880000000
"
惊奇队长,"10250000000
"
比悲伤更悲伤的故事,"9460000000
"
哥斯拉2：怪兽之王,"9270000000
"
阿丽塔：战斗天使,"8880000000
"
银河补习班,"8640000000
"
冰雪奇缘2,"8529999999
"
狮子王,"8230000000
"
反贪风暴4,"7880000000
"
熊出没·原始时代,"7090000000
"
使徒行者2：谍影行动,"6930000000
"
宠爱,"6780000000
"
大侦探皮卡丘,"6340000000
"
新喜剧之王,"6190000000
"
千与千寻,"4820000000
"
绿皮书,"4730000000
"
白蛇：缘起,"4480000000
"
最好的我们,"4080000000
"
X战警：黑凤凰,"4040000000
"
诛仙Ⅰ,"3990000000
"
何以为家,"3700000000
"
阿拉丁,"3640000000
"
驯龙高手3,"3630000000
"
终结者：黑暗命运,"3510000000
"
老师·好,"3500000000
"
沉睡魔咒2,"3420000000
"
调音师,"3220000000
"
罗小黑战记,"3110000000
"
黑衣人：全球追缉,"3040000000
"
追龙Ⅱ,"3040000000
"
决战中途岛,"2920000000
"
雷霆沙赞！,"2910000000
"
勇敢者游戏2：再战巅峰,"2870000000
"
天气之子,"2850000000
"
死侍2：我爱我家,"2840000000
"
小小的愿望,"2650000000
"
犯罪现场,"2510000000
"
我为你牺牲,"2460000000
"
双子杀手,"2320000000
"
名侦探柯南：绀青之拳,"2290000000
"
密室逃生,"2290000000
"
大约在冬季,"2250000000
"
两只老虎,"2210000000
"
受益人,"2150000000
"
航海王：狂热行动,"2020000000
"
南方车站的聚会,"2000000000
"
利刃出鞘,"1980000000
"
玩具总动员4,"1980000000
"
一条狗的使命2,"1940000000
"
半个喜剧,"1860000000
"
沉默的证人,"1780000000
"
一吻定情,"1720000000
"
天·火,"1690000000
"
只有芸知道,"1580000000
"
爱宠大机密2,"1520000000
"
神探蒲松龄,"1510000000
"
小飞象,"1460000000
"
海上钢琴师,"1420000000
"
星球大战：天行者崛起,"1420000000
"
愤怒的小鸟2,"1390000000
"
雪人奇缘,"1360000000
"
哆啦A梦：大雄的月球探险记,"1290000000
"
小猪佩奇过大年,"1230000000
"
廉政风云,"1210000000
"
上海堡垒,"1200000000
"
下一任：前任,"1200000000
"
决胜时刻,"1170000000
"
夏目友人帐,"1140000000
"
一个母亲的复仇,"1100000000
"
小Q,"1090000000
"
海市蜃楼,"1090000000
"
鼠胆英雄,"99230000
"
波西米亚狂想曲,"98013400
"
绝杀慕尼黑,"90291400
"
催眠·裁决,"87378000
"
全职高手之巅峰荣耀,"84285000
"
巨鳄风暴,"73685200
"
被光抓走的人,"70455300
"
祈祷落幕时,"66965400
"
天使陷落,"66405000
"
风中有朵雨做的云,"64324900
"
猪八戒传说,"63253200
"
